2024-09-17 16:39:18,034 DEBUG   HandlerThread:42363 [system_info.py:probe():152] Probing system
2024-09-17 16:39:18,039 DEBUG   HandlerThread:42363 [system_info.py:_probe_git():137] Probing git
2024-09-17 16:39:18,068 DEBUG   HandlerThread:42363 [system_info.py:_probe_git():145] Probing git done
2024-09-17 16:39:18,068 DEBUG   HandlerThread:42363 [system_info.py:probe():200] Probing system done
2024-09-17 16:39:18,068 DEBUG   HandlerThread:42363 [system_monitor.py:probe():223] {'os': 'macOS-14.6.1-arm64-arm-64bit', 'python': '3.11.5', 'heartbeatAt': '2024-09-17T13:39:18.034686', 'startedAt': '2024-09-17T13:39:17.092402', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/learn_idqn_CE.py', 'codePathLocal': 'learn_idqn_CE.py', 'codePath': 'learn_idqn_CE.py', 'git': {'remote': 'git@github.com:Athmajan/bertsekas-marl.git', 'commit': '43fca25efcab912a8448319a3f048ecf62eb2894'}, 'email': 'athmajan92@gmail.com', 'root': '/Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl', 'host': 'Athmajans-MacBook-Pro.local', 'username': 'athmajanvivekananthan', 'executable': '/Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/bertsekas-marl/spider/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'cpu_freq': {'current': 3228, 'min': 600, 'max': 3228}, 'cpu_freq_per_core': [{'current': 3228, 'min': 600, 'max': 3228}], 'disk': {'/': {'total': 926.3517189025879, 'used': 9.565330505371094}}, 'gpuapple': {'type': 'Apple M1 Pro', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 16.0}}
2024-09-17 16:39:18,068 INFO    HandlerThread:42363 [system_monitor.py:probe():224] Finished collecting system info
2024-09-17 16:39:18,068 INFO    HandlerThread:42363 [system_monitor.py:probe():227] Publishing system info
2024-09-17 16:39:18,069 INFO    HandlerThread:42363 [system_monitor.py:probe():229] Finished publishing system info
2024-09-17 16:39:18,071 DEBUG   SenderThread:42363 [sender.py:send():379] send: files
2024-09-17 16:39:18,071 INFO    SenderThread:42363 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-09-17 16:39:18,132 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: python_packages
2024-09-17 16:39:18,132 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: python_packages
2024-09-17 16:39:18,132 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: stop_status
2024-09-17 16:39:18,132 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: stop_status
2024-09-17 16:39:18,133 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-17 16:39:18,418 DEBUG   SenderThread:42363 [sender.py:send():379] send: telemetry
2024-09-17 16:39:18,551 INFO    Thread-12 :42363 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/wandb/run-20240917_163917-4z3lbs10/files/wandb-metadata.json
2024-09-17 16:39:18,552 INFO    Thread-12 :42363 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/wandb/run-20240917_163917-4z3lbs10/files/requirements.txt
2024-09-17 16:39:18,610 DEBUG   SenderThread:42363 [sender.py:send():379] send: exit
2024-09-17 16:39:18,610 INFO    SenderThread:42363 [sender.py:send_exit():586] handling exit code: 1
2024-09-17 16:39:18,610 INFO    SenderThread:42363 [sender.py:send_exit():588] handling runtime: 0
2024-09-17 16:39:18,610 INFO    SenderThread:42363 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-09-17 16:39:18,611 INFO    SenderThread:42363 [sender.py:send_exit():594] send defer
2024-09-17 16:39:18,611 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:39:18,611 INFO    HandlerThread:42363 [handler.py:handle_request_defer():184] handle defer: 0
2024-09-17 16:39:18,611 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: defer
2024-09-17 16:39:18,611 INFO    SenderThread:42363 [sender.py:send_request_defer():610] handle sender defer: 0
2024-09-17 16:39:18,611 INFO    SenderThread:42363 [sender.py:transition_state():614] send defer: 1
2024-09-17 16:39:18,611 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:39:18,611 INFO    HandlerThread:42363 [handler.py:handle_request_defer():184] handle defer: 1
2024-09-17 16:39:18,611 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: defer
2024-09-17 16:39:18,611 INFO    SenderThread:42363 [sender.py:send_request_defer():610] handle sender defer: 1
2024-09-17 16:39:18,611 INFO    SenderThread:42363 [sender.py:transition_state():614] send defer: 2
2024-09-17 16:39:18,611 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:39:18,611 INFO    HandlerThread:42363 [handler.py:handle_request_defer():184] handle defer: 2
2024-09-17 16:39:18,611 INFO    HandlerThread:42363 [system_monitor.py:finish():203] Stopping system monitor
2024-09-17 16:39:18,611 INFO    HandlerThread:42363 [interfaces.py:finish():200] Joined cpu monitor
2024-09-17 16:39:18,611 INFO    HandlerThread:42363 [interfaces.py:finish():200] Joined disk monitor
2024-09-17 16:39:18,611 DEBUG   SystemMonitor:42363 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-09-17 16:39:18,611 DEBUG   SystemMonitor:42363 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-09-17 16:39:18,611 DEBUG   SystemMonitor:42363 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-09-17 16:39:18,612 INFO    HandlerThread:42363 [interfaces.py:finish():200] Joined gpuapple monitor
2024-09-17 16:39:18,612 INFO    HandlerThread:42363 [interfaces.py:finish():200] Joined memory monitor
2024-09-17 16:39:18,612 INFO    HandlerThread:42363 [interfaces.py:finish():200] Joined network monitor
2024-09-17 16:39:18,612 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: defer
2024-09-17 16:39:18,612 INFO    SenderThread:42363 [sender.py:send_request_defer():610] handle sender defer: 2
2024-09-17 16:39:18,612 INFO    SenderThread:42363 [sender.py:transition_state():614] send defer: 3
2024-09-17 16:39:18,612 DEBUG   SenderThread:42363 [sender.py:send():379] send: telemetry
2024-09-17 16:39:18,612 DEBUG   SenderThread:42363 [sender.py:send():379] send: stats
2024-09-17 16:39:18,612 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:39:18,612 INFO    HandlerThread:42363 [handler.py:handle_request_defer():184] handle defer: 3
2024-09-17 16:39:18,612 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: defer
2024-09-17 16:39:18,612 INFO    SenderThread:42363 [sender.py:send_request_defer():610] handle sender defer: 3
2024-09-17 16:39:18,612 INFO    SenderThread:42363 [sender.py:transition_state():614] send defer: 4
2024-09-17 16:39:18,612 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:39:18,612 INFO    HandlerThread:42363 [handler.py:handle_request_defer():184] handle defer: 4
2024-09-17 16:39:18,612 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: defer
2024-09-17 16:39:18,612 INFO    SenderThread:42363 [sender.py:send_request_defer():610] handle sender defer: 4
2024-09-17 16:39:18,612 INFO    SenderThread:42363 [sender.py:transition_state():614] send defer: 5
2024-09-17 16:39:18,613 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:39:18,613 INFO    HandlerThread:42363 [handler.py:handle_request_defer():184] handle defer: 5
2024-09-17 16:39:18,613 DEBUG   SenderThread:42363 [sender.py:send():379] send: summary
2024-09-17 16:39:18,613 INFO    SenderThread:42363 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-09-17 16:39:18,613 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: defer
2024-09-17 16:39:18,613 INFO    SenderThread:42363 [sender.py:send_request_defer():610] handle sender defer: 5
2024-09-17 16:39:18,613 INFO    SenderThread:42363 [sender.py:transition_state():614] send defer: 6
2024-09-17 16:39:18,613 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:39:18,613 INFO    HandlerThread:42363 [handler.py:handle_request_defer():184] handle defer: 6
2024-09-17 16:39:18,613 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: defer
2024-09-17 16:39:18,613 INFO    SenderThread:42363 [sender.py:send_request_defer():610] handle sender defer: 6
2024-09-17 16:39:18,615 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: status_report
2024-09-17 16:39:18,789 INFO    SenderThread:42363 [sender.py:transition_state():614] send defer: 7
2024-09-17 16:39:18,789 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:39:18,789 INFO    HandlerThread:42363 [handler.py:handle_request_defer():184] handle defer: 7
2024-09-17 16:39:18,789 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: defer
2024-09-17 16:39:18,789 INFO    SenderThread:42363 [sender.py:send_request_defer():610] handle sender defer: 7
2024-09-17 16:39:19,375 INFO    wandb-upload_0:42363 [upload_job.py:push():130] Uploaded file /var/folders/4s/b7gb8z5553b490xvx_76pv6m0000gn/T/tmpjzzt58s7wandb/1sj2mkm1-wandb-metadata.json
2024-09-17 16:39:19,556 INFO    Thread-12 :42363 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/wandb/run-20240917_163917-4z3lbs10/files/config.yaml
2024-09-17 16:39:19,556 INFO    Thread-12 :42363 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/wandb/run-20240917_163917-4z3lbs10/files/output.log
2024-09-17 16:39:19,556 INFO    Thread-12 :42363 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/wandb/run-20240917_163917-4z3lbs10/files/wandb-summary.json
2024-09-17 16:39:19,614 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-17 16:39:20,631 INFO    SenderThread:42363 [sender.py:transition_state():614] send defer: 8
2024-09-17 16:39:20,631 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: poll_exit
2024-09-17 16:39:20,631 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:39:20,631 INFO    HandlerThread:42363 [handler.py:handle_request_defer():184] handle defer: 8
2024-09-17 16:39:20,631 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: defer
2024-09-17 16:39:20,631 INFO    SenderThread:42363 [sender.py:send_request_defer():610] handle sender defer: 8
2024-09-17 16:39:20,631 INFO    SenderThread:42363 [job_builder.py:build():440] Attempting to build job artifact
2024-09-17 16:39:20,632 INFO    SenderThread:42363 [job_builder.py:_get_source_type():569] is repo sourced job
2024-09-17 16:39:20,646 INFO    SenderThread:42363 [job_builder.py:build():545] adding wandb-job metadata file
2024-09-17 16:39:20,647 INFO    SenderThread:42363 [sender.py:transition_state():614] send defer: 9
2024-09-17 16:39:20,647 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:39:20,647 DEBUG   SenderThread:42363 [sender.py:send():379] send: artifact
2024-09-17 16:39:20,647 INFO    HandlerThread:42363 [handler.py:handle_request_defer():184] handle defer: 9
2024-09-17 16:39:21,433 INFO    SenderThread:42363 [sender.py:send_artifact():1537] sent artifact job-git_github.com_Athmajan_bertsekas-marl.git_learn_idqn_CE.py - {'id': 'QXJ0aWZhY3Q6MTIzMjM2ODQ2Nw==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ1NzE2MjEzMA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTIzMjM2ODQ2Nw==', 'versionIndex': 0}}}
2024-09-17 16:39:21,434 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: defer
2024-09-17 16:39:21,434 INFO    SenderThread:42363 [sender.py:send_request_defer():610] handle sender defer: 9
2024-09-17 16:39:21,434 INFO    SenderThread:42363 [dir_watcher.py:finish():358] shutting down directory watcher
2024-09-17 16:39:21,566 INFO    SenderThread:42363 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/wandb/run-20240917_163917-4z3lbs10/files/output.log
2024-09-17 16:39:21,566 INFO    SenderThread:42363 [dir_watcher.py:finish():388] scan: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/wandb/run-20240917_163917-4z3lbs10/files
2024-09-17 16:39:21,567 INFO    SenderThread:42363 [dir_watcher.py:finish():402] scan save: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/wandb/run-20240917_163917-4z3lbs10/files/requirements.txt requirements.txt
2024-09-17 16:39:21,567 INFO    SenderThread:42363 [dir_watcher.py:finish():402] scan save: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/wandb/run-20240917_163917-4z3lbs10/files/output.log output.log
2024-09-17 16:39:21,567 INFO    SenderThread:42363 [dir_watcher.py:finish():402] scan save: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/wandb/run-20240917_163917-4z3lbs10/files/config.yaml config.yaml
2024-09-17 16:39:21,567 INFO    SenderThread:42363 [dir_watcher.py:finish():402] scan save: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/wandb/run-20240917_163917-4z3lbs10/files/wandb-summary.json wandb-summary.json
2024-09-17 16:39:21,567 INFO    SenderThread:42363 [dir_watcher.py:finish():402] scan save: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/wandb/run-20240917_163917-4z3lbs10/files/wandb-metadata.json wandb-metadata.json
2024-09-17 16:39:21,568 INFO    SenderThread:42363 [sender.py:transition_state():614] send defer: 10
2024-09-17 16:39:21,568 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:39:21,568 INFO    HandlerThread:42363 [handler.py:handle_request_defer():184] handle defer: 10
2024-09-17 16:39:21,569 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: defer
2024-09-17 16:39:21,570 INFO    SenderThread:42363 [sender.py:send_request_defer():610] handle sender defer: 10
2024-09-17 16:39:21,570 INFO    SenderThread:42363 [file_pusher.py:finish():169] shutting down file pusher
2024-09-17 16:39:21,620 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-17 16:39:21,620 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: poll_exit
2024-09-17 16:39:21,983 INFO    wandb-upload_1:42363 [upload_job.py:push():130] Uploaded file /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/wandb/run-20240917_163917-4z3lbs10/files/output.log
2024-09-17 16:39:22,070 INFO    wandb-upload_2:42363 [upload_job.py:push():130] Uploaded file /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/wandb/run-20240917_163917-4z3lbs10/files/config.yaml
2024-09-17 16:39:22,094 INFO    wandb-upload_3:42363 [upload_job.py:push():130] Uploaded file /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/wandb/run-20240917_163917-4z3lbs10/files/wandb-summary.json
2024-09-17 16:39:22,097 INFO    wandb-upload_0:42363 [upload_job.py:push():130] Uploaded file /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/wandb/run-20240917_163917-4z3lbs10/files/requirements.txt
2024-09-17 16:39:22,302 INFO    Thread-11 (_thread_body):42363 [sender.py:transition_state():614] send defer: 11
2024-09-17 16:39:22,302 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:39:22,302 INFO    HandlerThread:42363 [handler.py:handle_request_defer():184] handle defer: 11
2024-09-17 16:39:22,302 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: defer
2024-09-17 16:39:22,303 INFO    SenderThread:42363 [sender.py:send_request_defer():610] handle sender defer: 11
2024-09-17 16:39:22,303 INFO    SenderThread:42363 [file_pusher.py:join():175] waiting for file pusher
2024-09-17 16:39:22,303 INFO    SenderThread:42363 [sender.py:transition_state():614] send defer: 12
2024-09-17 16:39:22,303 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:39:22,303 INFO    HandlerThread:42363 [handler.py:handle_request_defer():184] handle defer: 12
2024-09-17 16:39:22,303 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: defer
2024-09-17 16:39:22,303 INFO    SenderThread:42363 [sender.py:send_request_defer():610] handle sender defer: 12
2024-09-17 16:39:22,303 INFO    SenderThread:42363 [file_stream.py:finish():601] file stream finish called
2024-09-17 16:39:22,626 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-17 16:39:22,911 INFO    SenderThread:42363 [file_stream.py:finish():605] file stream finish is done
2024-09-17 16:39:22,911 INFO    SenderThread:42363 [sender.py:transition_state():614] send defer: 13
2024-09-17 16:39:22,911 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: poll_exit
2024-09-17 16:39:22,911 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:39:22,911 INFO    HandlerThread:42363 [handler.py:handle_request_defer():184] handle defer: 13
2024-09-17 16:39:22,911 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: defer
2024-09-17 16:39:22,911 INFO    SenderThread:42363 [sender.py:send_request_defer():610] handle sender defer: 13
2024-09-17 16:39:22,911 INFO    SenderThread:42363 [sender.py:transition_state():614] send defer: 14
2024-09-17 16:39:22,911 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:39:22,911 INFO    HandlerThread:42363 [handler.py:handle_request_defer():184] handle defer: 14
2024-09-17 16:39:22,912 DEBUG   SenderThread:42363 [sender.py:send():379] send: final
2024-09-17 16:39:22,912 DEBUG   SenderThread:42363 [sender.py:send():379] send: footer
2024-09-17 16:39:22,912 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: defer
2024-09-17 16:39:22,912 INFO    SenderThread:42363 [sender.py:send_request_defer():610] handle sender defer: 14
2024-09-17 16:39:22,912 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-17 16:39:22,912 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: server_info
2024-09-17 16:39:22,912 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: poll_exit
2024-09-17 16:39:22,912 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: server_info
2024-09-17 16:39:22,913 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-17 16:39:22,913 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: get_summary
2024-09-17 16:39:22,913 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: sampled_history
2024-09-17 16:39:22,913 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-17 16:39:23,067 DEBUG   SenderThread:42363 [sender.py:send_request():406] send_request: poll_exit
2024-09-17 16:39:23,067 INFO    MainThread:42363 [wandb_run.py:_footer_history_summary_info():4016] rendering history
2024-09-17 16:39:23,067 INFO    MainThread:42363 [wandb_run.py:_footer_history_summary_info():4048] rendering summary
2024-09-17 16:39:23,067 INFO    MainThread:42363 [wandb_run.py:_footer_sync_info():3975] logging synced files
2024-09-17 16:39:23,067 DEBUG   HandlerThread:42363 [handler.py:handle_request():158] handle_request: shutdown
2024-09-17 16:39:23,067 INFO    HandlerThread:42363 [handler.py:finish():882] shutting down handler
2024-09-17 16:39:23,918 INFO    WriterThread:42363 [datastore.py:close():296] close: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/wandb/run-20240917_163917-4z3lbs10/run-4z3lbs10.wandb
2024-09-17 16:39:24,072 INFO    SenderThread:42363 [sender.py:finish():1615] shutting down sender
2024-09-17 16:39:24,072 INFO    SenderThread:42363 [file_pusher.py:finish():169] shutting down file pusher
2024-09-17 16:39:24,072 INFO    SenderThread:42363 [file_pusher.py:join():175] waiting for file pusher
